ID,Split,Lesson_Topic,History,Expert_Human_Tutor,Peda_Strategies,LPD,BES,BERT
411065319,train,3.6D.Decomposing Figures,||| teacher: Sounds great. ||| teacher: Use the area formula to find the area of the current patio. ||| teacher: What is the area of the pink rectangle? ||| student: 4 m ||| ,"Hm, not quite",explain_concept,,,
294926168,test,4.2F.Comparing Decimals,||| teacher: Now it's time for you to prove you've mastered this topic! You will work on 3 problems in the Exit Ticket section and be able to earn 3 points for every question. ||| teacher: Give your best with this question. ||| teacher: Is that your final answer? ||| student: yes ||| ,Good job! We will work through more practice problems. Which value is larger? 1.62 or 1.78 ,provide_similar_problem,provide_hint,explain_concept,provide_similar_problem
295112593,test,2.8A.2- and 3-Dimensional Shapes,||| teacher: What is your final answer? ||| student: a ||| teacher: Is that your final answer? ||| student: y ||| ,"Hmm, not quite. What makes you think the answer is A?",ask_question,affirm_correct_answer,ask_question,ask_question
616665063,test,3.7C.Using Time,||| teacher: His train ride takes 45 minutes. ||| teacher: We need to find the latest time Luciano can leave to make it to work by 9:00 am. ||| teacher: How long is Luciano's train ride? ||| student: 8: 15 ||| ,Great job! Luciano needs to leave at 8:15 in order to make it to work by 9:00,affirm_correct_answer,ask_question,ask_question,encourage_student
429734363,test,4.7A.Measuring Angles,||| teacher: Next we solve the equation to find that the measure of the angles is 18 degrres. ||| student: 18 ||| teacher: What is the difference between 58 and 40? ||| student: 30 ||| ,Great try. Can you try that subtraction again?,ask_question,ask_question,ask_question,ask_question
289484558,test,3.6E.Shapes and Area,||| student: two???? ||| student: no three ||| teacher: Is that you final answer? ||| student: yes?? ||| ,"Hm, not quite. Could you let me know how you got three?",explain_concept,ask_question,ask_question,ask_question
413466571,test,5.3A.Multi-Digit Division with Two-Digit Divisors (Review) - 1,||| teacher: We need to subtract. ||| student: ok ||| teacher: What is 163 - 156 = ? ||| student: 13 ||| ,"I think I see what you were thinking, but can you show me where you got the 3 digit from?",ask_question,ask_question,ask_question,ask_question
616503615,test,5.4G.Volume of Rectangular Prisms (Review) - 1,||| teacher: A rectangular prism can be defined as a 3-dimensional solid shape that has six faces that are rectangles. ||| teacher: Here's our first question. ||| teacher: What are we asked to find? ||| student: Finding the area ||| ,Oh you're close. Think back to what we talked about earlier. Is there a 3-dimensional word for area?,encourage_student,explain_concept,provide_similar_problem,explain_concept
640471095,test,5.2A.Place Value,||| teacher: Keep going. ||| teacher: Show your work on the whiteboard. ||| teacher: Are you done with your answer? ||| student: yes ||| ,"Hmm, not quite. Do you have the place value chart open?",provide_correction,ask_question,ask_question,ask_question
401280966,test,3.3B.Fractions on a Number Line (Review) - 1,||| student: i'm lucky to have a teacher like you ||| teacher: Go ahead and start solving your next question. ||| teacher: Is that your final answer? ||| student: yes ||| ,"Great try! You are close, just not quite there. If the number is 5/2 you want to think about what two whole numbers the fraction is between. Is 5/2 greater than 1?",provide_strategy,provide_similar_problem,explain_concept,explain_concept
297995043,test,3.4B.Rounding Whole Numbers,"||| teacher: Let us move to the next question. ||| student: ok ||| teacher: When rounding to the nearest 100, what numbers will be in the 10s and units digit positions? ||| student: 51 ||| ","That was a good try, but that answer is not correct. When we look at the number 329, the 2 is in the tens place and the 9 is in the ones place. Do you understand? ",provide_similar_problem,explain_concept,explain_concept,provide_similar_problem
292856234,test,8.5G.Intro to Functions,||| teacher: The x's count by twos and the y's count by 6's. ||| teacher: Look for a pattern on this part of the chart only to help you with this question. ||| teacher: Why does the given chart have the five in the x column when it is counting by two's before that? ||| student: 23 ||| ,Great try! Let's look at the pattern without the 5.,provide_strategy,ask_question,ask_question,provide_strategy
292809230,test,4.6B.Symmetry,||| student: you can put more than one line through the square ||| student: actaully only number three is it ||| teacher: Can you mention the picture number? ||| student: 3 ||| ,"You're right in that picture 3 has a line of symmetry, but the question is asking for the image with all lines of symmetry drawn through the square. ",provide_hint,explain_concept,ask_question,provide_hint
292745296,test,1.2C.Place Value (Review) - 1,||| teacher: Give it your best shot! ||| student: 900 ||| teacher: Is this your final answer? ||| student: yes ||| ,"You're very close. This question is asking what number is in the hundreds place. In other words, we're looking for a single digit",provide_correction,ask_question,ask_question,provide_hint
29892262,test,3.4B.Rounding Whole Numbers (Review) - 2,"||| teacher: Happy to work with you today! ||| teacher: Today, let us review and master the lesson ""Rounding Whole Numbers."" ||| teacher: Which is the greatest number among 5 and 3? ||| student: 4 ||| ","You are on the right track. You gave a number in the middle of 3 and 5, not the biggest. Can you try again?",provide_correction,simplify_question,ask_question,provide_hint
293978038,test,4.3E.Addition and Subtraction Word Problems,||| teacher: Keep up the good work! ||| teacher: Read the question carefully. ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! Try to think of this visually. If there are 24 cans on the shelf and the customer bought 15 how many are left?,simplify_question,ask_question,ask_question,provide_strategy
407801439,test,3.4A.Adding Whole Numbers,||| teacher: +2 points. ||| teacher:  ||| teacher: Is that your final answer? ||| student: yes ||| ,"We need to find the sum of the numbers 342 + 200. We line up our numbers and add each column starting in the ones places, moving to the hundreds place.",explain_concept,encourage_student,ask_question,provide_similar_problem
291594361,test,4.2D.Rounding;3.6E.Shapes and Area,||| teacher: Pablo was asked to divide shapes into 8 equal parts. ||| teacher: Option A is the correct answer. ||| teacher: Did you get it? ||| student: yes ||| ,Can you show your work on the white board?,ask_question,simplify_question,ask_question,ask_question
4274213164,test,6.2E.Divide Two Fractions,||| teacher: Find the final answer and write it on the board to earn 2 more points. ||| student: i got to get offf and go ||| teacher: Do you want me to end the session? ||| student: yes please bye thx i learned ||| ,"We understand there are sometimes emergencies. You only earn full credit, when you stay the entire time. I will have to mark you absent. ",encourage_student,ask_question,ask_question,encourage_student
40547467,test,4.1C.Estimation,"||| teacher: Yes, [STUDENT]. ||| teacher: Today, we are going to work on the topic ""Estimation."" ||| teacher: What do you know about place value? ||| student: 893 ||| ",Great try! Let's try to go one step at a time - what is a place value?,ask_question,ask_question,ask_question,ask_question
292745568,test,3.6B.Quadrilaterals,||| teacher: It is your #1 Exit Ticket question. ||| teacher: Go ahead and solve this question. ||| teacher: What would be the answer to this question? ||| student: letter c ||| ,"Hmm, could you let me know why you picked C?",explain_concept,simplify_question,explain_concept,ask_question
632909131,test,6.3D.Adding and Subtracting Decimals,||| teacher: we have to subtract it. ||| teacher: Please see on the board. ||| teacher: Have you got it? ||| student: yea ||| ,"Hey, you got it, well done!",affirm_correct_answer,provide_strategy,ask_question,encourage_student
294930817,test,5.2A.Place Value (Review) - 1,"||| teacher: Here is the place value chart. ||| teacher: By using this chart, we can find the number in a place. ||| teacher: Which number is in the place value of tenths? ||| student: Done ||| ","In the number 2.37, 3 is the value of the tenths place. ",provide_similar_problem,provide_strategy,explain_concept,explain_concept
296411496,test,1.7A.Length,||| student: yes ||| student: no ||| teacher: What are we asked to find in this question? ||| student: 10 thousand penciil ||| ,"Ah not that's not what this question wants. If you take a look at the last line, what does it say?",ask_question,simplify_question,ask_question,ask_question
292849927,test,4.4G.Estimation,"||| student: its 1,715 ||| student: thanks ||| teacher: What is the approximate value? ||| student: 2,000 ||| ",Great try! You rounded to the incorrect place value - let's round to the hundreds.,provide_correction,ask_question,ask_question,provide_strategy
613640346,test,5.4G.Volume of Rectangular Prisms,||| teacher: Are you there connected with me in the session? ||| teacher: Please re-check your answer. ||| teacher: What is the product of 12 and 6? ||| student: 62 ||| ,I would like for you to recalculate your answer. Use your calculator to double check your work.,provide_hint,explain_concept,ask_question,provide_strategy
285052535,test,3.6C.Concept of Area,||| student: yes ||| teacher: Okay! ||| teacher: What should he measure? ||| student: the dimensional area ||| ,That's right!,affirm_correct_answer,ask_question,ask_question,encourage_student
398186338,test,6.2E.Dividing Fractions Word Problems (Review) - 1,||| student: ok i got the answer ||| teacher: You have to divide this fraction using the long division method. ||| teacher: What is the value for 72 times 5? ||| student: 310 ||| ,"Oh you're very close. 62 times 5 = 310, but 72 times 5 is a little bigger",provide_correction,provide_similar_problem,ask_question,provide_hint
295112571,test,2.8A.2- and 3-Dimensional Shapes,||| student: octagon ||| teacher: Is that your final answer? ||| teacher: Are you rechecking the answer? ||| student: no ||| ,"Hm, not quite. How many sides does the shape have?",ask_question,provide_hint,ask_question,ask_question
292882150,test,3.4D.Understanding Multiplication,||| teacher: Sounds great. ||| teacher: This is our next question. ||| teacher: How many baseballs does the team use per game? ||| student: 167 ||| ,"Hm, not quite. Could you tell me how you got 167?",provide_hint,ask_question,ask_question,ask_question
6135859117,test,4.6A.Geometric Lines,||| teacher: The next question will now appear on the board. ||| student: done ||| teacher: Are you sure about your answer? ||| student: its wrong o know is you make it so ovious ||| ,You have the right ideas though! What are the letters that represent the endpoints? That's how we name a segment,encourage_student,ask_question,ask_question,encourage_student
2949295131,test,3.3A.Fraction Concepts,||| teacher: +1 point for your try. ||| teacher: Let's look at your work to see where you made an error. ||| teacher: How many triangles are there on the whiteboard? ||| student: 2 ||| ,"Oops, not quite. Please take a closer look. How many triangles (shape with 3 sides) do you see on the whiteboard?",provide_correction,ask_question,explain_concept,ask_question
2580534104,test,6.7A.Order of Operations,||| teacher: The next question is here for you. ||| teacher: Go ahead and give your best work on it. ||| teacher: Is this your final answer? ||| student: yes ||| ,The Order of Operations says we do which operation first?,ask_question,ask_question,ask_question,ask_question
292882158,test,3.4D.Understanding Multiplication,||| teacher: Yes. ||| teacher: I have added a point for your answer. ||| teacher: What would be the value of 5 times 4? ||| student: 9? ||| ,"You have the right idea. 5 plus 4 is 9, but 5 times 4 is something else",explain_concept,provide_strategy,ask_question,explain_concept
40141198,test,4.6B.Symmetry (Review) - 2,||| teacher: Let's work together to get master this topic. ||| student: k ||| teacher: What is symmetry? ||| student: like you cut it in half ||| ,"Yes, exactly in half would result in two symmetric pieces. Let's try some examples.",provide_correction,provide_hint,ask_question,ask_question
411343921,test,3.6C.Unit Squares (Review) - 1,"||| student: i dont know ||| teacher: This image has 4 halves.  If two halves make a whole, 2 wholes do make 4 halves. ||| teacher: Do you understand? ||| student: ammmmmmmmmm a littal ||| ",Ok! Let's try another one. How many wholes do 6 halves make?,provide_similar_problem,provide_correction,ask_question,provide_similar_problem
292786439,test,5.3K.Decimal Numbers,"||| teacher: I'm here to help you, let me know if you need any help with this question. ||| student: 7.02 ||| teacher: How do you say 7.02 in words? ||| student: 7 ones 0 tenths 2 oneths ||| ",Oh you are so close! You're correct about the 7 ones and the 0 tenths. Could you refer to the place value chart I linked earlier to double check the 2?,provide_correction,explain_concept,provide_hint,provide_correction
405291418,test,4.5C.Area,"||| teacher: Here is our first question. ||| teacher: In this question, we need to find the area of the parking lot given. ||| teacher: What is the shape of the parking lot? ||| student: 50 and 124 ||| ","Ah, those are the dimensions of the parking lot. But what shape is it? Is it a square, triangle, circle, etc?",simplify_question,ask_question,provide_similar_problem,simplify_question
2963710103,test,4.6B.Symmetry,||| teacher: Here is our next question. ||| teacher: Read the question carefully. ||| teacher: What do we want to find in this question? ||| student: symmetry ||| ,Nice try! We want to determine the missing length. But you're right that the sides are symmetrical,encourage_student,provide_strategy,ask_question,encourage_student
613729063,test,4.6A.Geometric Lines,||| student: yes ||| teacher: Good job! ||| teacher: What is the answer? ||| student: the right i faster the the left ||| ,"Hm, I'm not sure I understand. We want to determine whether the two lines shown are parallel, perpendicular, or neither",explain_concept,simplify_question,ask_question,explain_concept
410471598,test,2.2A.Place Value,||| student: a ||| student: i em done ||| teacher: Can you use the whiteboard to justify your answer? ||| student: i did ||| ,What place is the 4 in if the number is 34572?,ask_question,provide_hint,ask_question,ask_question
294935889,test,3.3F.Understanding Equivalent Fractions,||| teacher: Go ahead and give this question a try. ||| student: ok ||| teacher: Is that your final answer? ||| student: yes ||| ,You're very close. We're looking for a fraction that's equivalent to 1/2,provide_strategy,simplify_question,ask_question,ask_question
405563829,test,6.4F.Applying Ratios: Speed,||| teacher: We can compare the ratios more easily if we express them as percentages. ||| teacher: First we need to write in decimal. ||| teacher: What is the decimal value of 2/3? ||| student: 2.3 ||| ,"Ah, not quite. To convert a fraction into a decimal, we just divide the top by the bottom",explain_concept,explain_concept,explain_concept,explain_concept
429576226,test,5.3A.Multi-Digit Division with Two-Digit Divisors (Review) - 1,"||| teacher: Now, we divide 85 by 11. ||| teacher: So, we multiply  11 and 7. ||| teacher: what is the value of 85-77? ||| student: 12? ||| ",It looks like you solved 87-75,provide_hint,explain_concept,ask_question,provide_correction
429563766,test,5.3L.Word Problems with Fractions (Review) - 1,||| student: okey ||| teacher: Now we have the same denominators so we can subtract the numerators directly. ||| teacher: What is 25 minus 18? ||| student: 8 ||| ,You're very close! Could you double check your answer?,provide_correction,explain_concept,ask_question,provide_similar_problem
4144916113,test,5.2C.Rounding Decimal Numbers,||| teacher: Give it your best shot! ||| student: did i get it right ||| teacher: What is your answer? ||| student: tenth in the first5 box and the next one is 0.4 ||| ,"Great! You are correct that we should round to the tenths place, but we would not round to 0.4.",explain_concept,ask_question,ask_question,explain_concept
297995043,test,3.4B.Rounding Whole Numbers,"||| teacher: Let us move to the next question. ||| student: ok ||| teacher: When rounding to the nearest 100, what numbers will be in the 10s and units digit positions? ||| student: 51 ||| ","Ah, not quite. Those are the numbers in the hundreds and tens positions. In the number 8510, the 5 is the hundreds place value and the 1 is the tens place value",explain_concept,ask_question,explain_concept,explain_concept
401284444,test,4.9A.Converting Units of Measure,"||| teacher: Sorry for the typo. ||| student: i did ||| teacher: With that in mind, would you like to try it again? ||| student: no ||| ",That's alright. Let's give this new one a try. How many centimeters are in 2 meters?,provide_similar_problem,ask_question,ask_question,provide_strategy
292828479,test,3.4D.Understanding Multiplication,||| teacher: This is your next EXIT TICKET question. ||| teacher: Solve the question carefully. ||| teacher: Is that your final answer? ||| student: yes ||| ,"Ah, not quite. 6 x 8 is 48. 6 x 7 is something else",provide_similar_problem,provide_hint,ask_question,provide_strategy
296378562,test,4.2C.Multiplicative Comparisons,||| teacher: Sorry for the typo. ||| teacher: The correct answer is Option D. ||| teacher: What is 3*12? ||| student: 16 ||| ,"Great try! When multiplying, you can think of 3 groups of 12 or 12 groups of 3.",provide_strategy,ask_question,ask_question,provide_strategy
632138283,test,3.8B.Pictographs,||| teacher: Let's examine the pictograph and the legend. ||| teacher: Ayako's doctor suggests she drinks 8 glasses of water per day. ||| teacher: How many glasses of water are represented by a full glass in the picture? ||| student: 8 ||| ,"Ah, you're close. Do you see the small box in the top right? That's called a legend and it shows you information about the pictograph",provide_hint,explain_concept,ask_question,ask_question
293972340,test,2.9A.Length Problems (Review) - 1,||| teacher: Keep going. ||| teacher: Subtract the smaller number from the larger number to find the length of the red line. ||| teacher: What is the difference between 31 and 25? ||| student: 14 ||| ,Close! Let's think about it again. How many are left over when you take away 25 from 31?,simplify_question,provide_correction,ask_question,provide_strategy
290091626,test,3.4B.Rounding Whole Numbers,||| teacher: I am glad that you initiated to solve the question. ||| student: great ||| teacher: Is that your final answer? ||| student: I think ||| ,"Hmm, not quite. This question is asking us to round 18 to the nearest tens. Do you know how to tell whether we need to round up or round down?",explain_concept,ask_question,ask_question,ask_question
616670362,test,3.7C.Using Time,||| student: ? ||| teacher: We have to subtract these values. ||| teacher: What is the value of 60-45? ||| student: 12 : 60 ||| ,Great try! Let's take this one step at a time. Can you answer 60-45?,ask_question,explain_concept,ask_question,ask_question
297959873,test,3.4B.Rounding Whole Numbers (Review) - 1,||| teacher: Read the question carefully once. ||| teacher: You have to rounding the number to the nearest hundred. ||| teacher: Which number is in the hundreds place? ||| student: 2671 ||| ,Let's go step by step,encourage_student,simplify_question,explain_concept,ask_question
427403874,test,5.8B.Graphing on a Coordinate Grid,||| teacher: Is your answer is B? ||| student: c. ||| teacher: Is that your final answer? ||| student: yes ||| ,"Hmm, not quite. I think we may have switched the x and y coordinates",explain_concept,ask_question,ask_question,explain_concept
258053434,test,6.7A.Order of Operations,||| teacher: You earn one point for your good beginning. ||| teacher: That was a good try. ||| teacher: What is the value of 3^3? ||| student: 9 ||| ,Great try! You solved the problem 3x3. Can you recall what an exponent does to a number?,ask_question,ask_question,ask_question,ask_question
424994642,test,4.2A.Place Value,||| teacher: Are you getting these points? ||| student: no ||| teacher: Can you tell me what is the 2 position in this number? ||| student: 2 thousand ||| ,"Close! The value is 2000, but what is the place value?",ask_question,ask_question,ask_question,explain_concept
618767316,test,5.3K.Adding and Subtracting Decimal Numbers,"||| teacher: The question asks for a total, so we will need to add. ||| teacher: Try to recheck your final answer once again. ||| teacher: What is the value of  6 + 8? ||| student: im done ||| ",Great try! Can you explain how you got your answer?,ask_question,ask_question,ask_question,ask_question
616607174,test,4.6A.Geometric Lines (Review) - 1,||| teacher: Which angle appears to be an acute angle? ||| teacher: Try to solve it on the whiteboard. ||| teacher: What is obtuse angle? ||| student: abov 90 ||| ,"Yes, that's right!",affirm_correct_answer,affirm_correct_answer,explain_concept,ask_question
294895854,test,3.6B.Quadrilaterals,||| teacher: Let's get directed to the next question. ||| teacher: Give your best with this question. ||| teacher: Is that your final answer? ||| student: yes ||| ,A quadrilateral is a shape with four sides. A rectangle has four sides. Is it a quadrilateral? ,explain_concept,simplify_question,ask_question,explain_concept
294933549,test,4.2A.Place Value (Review) - 1,||| teacher: Here comes the next question. ||| teacher: Give your best with this question. ||| teacher: Is that number is visible now? ||| student: eight thousand ||| ,Great try! Can you explain why you chose eight thousand?,ask_question,provide_hint,ask_question,ask_question
632138283,test,3.8B.Pictographs,||| teacher: Let's examine the pictograph and the legend. ||| teacher: Ayako's doctor suggests she drinks 8 glasses of water per day. ||| teacher: How many glasses of water are represented by a full glass in the picture? ||| student: 8 ||| ,"You're right that the doctor suggests 8 glasses of water a day. Here, the pictograph shows 4 full glasses. How much would each glass represent if the doctor recommended 8 glasses?",simplify_question,provide_similar_problem,ask_question,simplify_question
423317167,test,4.9A.Converting Units of Measure,"||| teacher: I will help you solve this question. ||| teacher: One pound is equal to 16 ounces. ||| teacher: So, how many ounces are equal to 12 pounds? ||| student: 4 ||| ","Let's work this together. If there are 16 ounces in one pound, how many ounces are in two pounds? We add 16 + 16 to find the answer. What is your answer?",ask_question,simplify_question,ask_question,ask_question
405468648,test,3.1A.Bar Graphs,||| teacher: What is the 12 subtracted by 1? ||| student: 12 ||| teacher: Is that your final answer? ||| student: yes ||| ,Great try! The only time you will get the same number from subtraction is when you subtract by 0. Try starting at 12 on the number line and moving to the left 1,explain_concept,ask_question,ask_question,provide_strategy
634827824,test,3.7C.Using Time (Review) - 1,||| teacher: That was a nice try. ||| teacher: Let me help you with the next step. ||| teacher: Please subtract the 5 minutes from 57 minutes. What is 57 minus 5? ||| student: 53 ||| ,I would like you to recheck that calculation. Use a calculator to double check your answer. What is 57 minus 5?,provide_correction,provide_correction,ask_question,provide_strategy
411172030,test,3.5D.Unknown Numbers in Division,||| teacher: We are missing the ____ . ||| teacher: divisor. ||| teacher: What times 3 is 24? ||| student: 12 ||| ,"Hm, not quite. We're doing multiplication this time. ",provide_correction,explain_concept,explain_concept,explain_concept
290098352,test,4.5C.Area,||| teacher: Please check the question once. ||| teacher: The factors are 24 and 86. ||| teacher: What is the formula for finding the area of a rectangle? ||| student: multiplying ||| ,Yes you're right - you need to multiply! What should we multiply to find the area of a rectangle?,ask_question,simplify_question,ask_question,ask_question
616503615,test,5.4G.Volume of Rectangular Prisms (Review) - 1,||| teacher: A rectangular prism can be defined as a 3-dimensional solid shape that has six faces that are rectangles. ||| teacher: Here's our first question. ||| teacher: What are we asked to find? ||| student: Finding the area ||| ,"We will find the volume of the shape. The formula is length times width times height. If the length is 4, width is 3 and height is 5, what is the volume?",provide_similar_problem,provide_correction,provide_similar_problem,provide_strategy
40141198,test,4.6B.Symmetry (Review) - 2,||| teacher: Let's work together to get master this topic. ||| student: k ||| teacher: What is symmetry? ||| student: like you cut it in half ||| ,That's right! A line of symmetry is a line that cuts a figure in half,affirm_correct_answer,ask_question,ask_question,encourage_student
401399324,test,3.6C.Unit Squares (Review) - 2,||| teacher: Good effort here! I can see you are trying your best. Plus 1 point! ||| teacher: Let's move on to the next question. ||| teacher: What is the length of this shape? ||| student: 88 feet ||| ,Great try! You want to count the number of squares along the edge.,provide_strategy,ask_question,ask_question,ask_question
640471095,test,5.2A.Place Value,||| teacher: Keep going. ||| teacher: Show your work on the whiteboard. ||| teacher: Are you done with your answer? ||| student: yes ||| ,Most of your work looks great! Can you recheck your final answer?,ask_question,ask_question,ask_question,ask_question
429626123,test,3.6A.Shapes and Area,||| teacher: Good ||| teacher: Tell me the answer ||| teacher: How much of the brick is painted yellow? ||| student: 1\\4 ||| ,"Ah, close. Do you see how the brick is divided into 5 sections?",explain_concept,explain_concept,ask_question,explain_concept
637779512,test,5.2B.Comparing Decimal Numbers,||| teacher: '<' is the lesser than symbol. 7.09 is less than(<) 7.90. ||| teacher: Did you understand what i did on the whiteboard ? ||| teacher: Are you there in the session? ||| student: ya ||| ,Ok. Could you tell me whether this is a true statement or false statement?,ask_question,simplify_question,ask_question,explain_concept
285620578,test,3.6B.Quadrilaterals,"||| teacher: Okay, here comes the next one. ||| student: done ||| teacher: Is that your final answer? ||| student: yes ||| ",Great try! Why did you choose that shape?,ask_question,provide_similar_problem,ask_question,ask_question
294924128,test,4.1A.Converting Units of Measure,||| teacher: Let me explain it to you again. ||| teacher: Unit rate is used to compare quantities in which the second quantity is one. ||| teacher: How many inches are in 1 foot? ||| student: 14 ||| ,Close! There are 12 inches in a foo,explain_concept,ask_question,explain_concept,explain_concept
295112571,test,2.8A.2- and 3-Dimensional Shapes,||| student: octagon ||| teacher: Is that your final answer? ||| teacher: Are you rechecking the answer? ||| student: no ||| ,"Good try, but octagon is incorrect. How many sides does the shape have?",ask_question,explain_concept,ask_question,ask_question
292809230,test,4.6B.Symmetry,||| student: you can put more than one line through the square ||| student: actaully only number three is it ||| teacher: Can you mention the picture number? ||| student: 3 ||| ,Great try! Can you please explain how you got 3?,ask_question,explain_concept,ask_question,ask_question
291594361,test,4.2D.Rounding;3.6E.Shapes and Area,||| teacher: Pablo was asked to divide shapes into 8 equal parts. ||| teacher: Option A is the correct answer. ||| teacher: Did you get it? ||| student: yes ||| ,Great! Could you give this question a try?,provide_similar_problem,ask_question,ask_question,ask_question
293969845,test,2.9F.Area by Counting (Review) - 2,||| teacher: Sorry for the typo. ||| teacher: The shape is made of 8 unit squares. ||| teacher: What is the area of the shape? ||| student: there are 8 square but 4+2=6 ||| ,"Yes, there are 8 squares. To get the area, we need to multiply the 2 and 4, not add them",explain_concept,ask_question,explain_concept,explain_concept
285616718,test,3.6B.Quadrilaterals,||| teacher: That's really correct answer. ||| teacher: Plus 1 point added in your total. ||| teacher: Are all the sides of the playground straight? ||| student: no ||| ,That is incorrect. The sides are straight.,ask_question,explain_concept,ask_question,ask_question
616589851,test,4.6A.Geometric Lines (Review) - 1,"||| student: FYI ||| teacher: Okay, Thank you for letting me know. ||| teacher: Have you completed working on this question? ||| student: yezir ||| ",What was your first step?,ask_question,affirm_correct_answer,ask_question,ask_question
428877644,test,4.4H.Factors and Multiples,"||| student: sory ||| teacher: Which is greater than 36, five cannot be a factor of 6. We also know that all multiples of 5 end in 5 or 0, so because of this, 5 cannot be a factor of 36. ||| teacher: What is an example of an inverse operation we would get if we continued to search for factors? ||| student: 7 times 5=35 ||| ","Close! If we continued to search for factors, we would get 9*4 = 36 which is the inverse operation of 4*9.",explain_concept,ask_question,explain_concept,explain_concept
407801439,test,3.4A.Adding Whole Numbers,||| teacher: +2 points. ||| teacher:  ||| teacher: Is that your final answer? ||| student: yes ||| ,"Hm, not quite. We're looking for 342 + 200. Please make sure you're lining up the numbers correctly",provide_hint,explain_concept,ask_question,provide_hint
292861651,test,6.8D.Areas by Decomposition,"||| teacher: The formula for finding the area of a rectangle is, A=w*l. ||| student: ah ok ||| teacher: Do you have any questions so far? ||| student: nope ||| ",They want us to find the area of this rectangle. What are the measurements for width and length?,ask_question,provide_strategy,ask_question,ask_question
411172176,test,5.2A.Place Value,||| teacher: 10*10=? ||| student: 100 ||| teacher: 100*10=? ||| student: 200? ||| ,"Ah, not quite. 100 * 2 = 200",provide_similar_problem,explain_concept,explain_concept,provide_strategy
620714726,test,4.6D.Classifying 2D Figures,||| teacher: Can you solve this question? ||| student: yes ||| teacher: What is the answer to this question? ||| student: rectangle ||| ,"Hmm, what makes you say rectangle?",ask_question,encourage_student,ask_question,ask_question
630327619,test,5.1A.Multiplying Whole Numbers,||| teacher: Here is the first question. ||| teacher: We are asked to multiply the value 943 * 76. ||| teacher: Are you aware of muliplication? ||| student: is that right ||| ,"Great try, but the answer is not correct. Try to think as multiplication as an array. So 3 x 5 would be an array with 3 rows and 5 columns",provide_strategy,encourage_student,explain_concept,provide_strategy
295022040,test,7.4B.Unit Rates,"||| teacher: We need to find out $ per hour. ||| teacher: In the next step, we need to figure out the number of hours between 7:30 p.m. and 11:00 p.m. ||| teacher: How many hours are between 7:30 p.m. and 11:00 p.m.? ||| student: 5 ||| ","Here, let's count it in 1 hour intervals. Let's start at 7:30pm and increase the hour by 1 until we get to or pass 11:00pm. Could you try that?",provide_strategy,ask_question,ask_question,provide_strategy
634830657,test,5.3C.Estimate Solutions to Division Problems,||| teacher: So we can round off the numbers. ||| teacher: How can we round the number 17 to the nearest ten? ||| teacher: Do you need any help? ||| student: you turn the 1 into a 2???? ||| ,"Yes, we would turn the 1 into a 2. So would 17 rounded to the nearest ten be 27?",ask_question,explain_concept,ask_question,ask_question
4055570209,test,4.2H.Equivalent Fractions,||| student: ok ||| student: done ||| teacher: Is this your final answer? ||| student: yes ||| ,"Hm, not quite. Do you know how to check whether two fractions are equivalent?",explain_concept,ask_question,ask_question,ask_question
289866660,test,5.2A.Place Value,"||| teacher: Notice that the exponent is 5 and there are 5 tens being multiplied. ||| teacher: So, we need to evaluate the value of the number. ||| teacher: What is the value of 10 x 10 x 10 x 10 x 10? ||| student: 210 ||| ","Hm, not quite. Every time you multiply a number by 10, all you have to do is add a 0 to the end",provide_strategy,ask_question,ask_question,provide_strategy
425982531,test,3.5D.Unknown Numbers in Division (Review) - 1,||| teacher: Great work! ||| teacher: You earned a point for your correct answer. ||| teacher: Which part of the problem needs to be solved? ||| student: 4  tims 6 ||| ,"Ah, no not quite. When the problem is set up the way you see it here, it wants the quotient",explain_concept,ask_question,explain_concept,explain_concept
425863419,test,7.6I.Volumes of Prisms,||| student: ok ||| student: so 15 ||| teacher: Is this your final answer? ||| student: yes ||| ,Great try! Remember when finding volume you need to multiply length times width times height,provide_hint,provide_hint,ask_question,provide_strategy
291332721,test,3.5B.Word Problems with Division,||| teacher: Use the chat box to answer this question. ||| student: it is 9 ||| teacher: Is that your final answer? ||| student: yes ||| ,"Hmm, not quite. Could you let me know how you got 9?",ask_question,explain_concept,ask_question,ask_question
293974375,test,3.6B.Quadrilaterals,||| teacher: Go ahead and give it a try. ||| student: Done ||| teacher: Is that was your final answer? ||| student: YUP ||| ,Great try! Why did you choose rhombus?,ask_question,ask_question,ask_question,ask_question
616394751,test,4.6D.Classifying Two-Dimensional Figures,||| teacher: Continue ||| student: ok ||| teacher: What type of triangle is the first shape that follows Timothy's rule? ||| student: Acute ||| ,"Hmm, not quite. What makes you say acute?",provide_correction,ask_question,ask_question,explain_concept
293973929,test,4.6B.Symmetry,||| student: idk ||| teacher: We need to find the number of line of symmetry for the given figures. ||| teacher: What is line symmetry? ||| student: that 1 symmetry  line asymmetry ||| ,A line of symmetry would cut a shape in half so each half would match if you folded the shape along that line.,explain_concept,provide_correction,ask_question,explain_concept
613666814,test,4.5C.Perimeter (Review) - 1,||| teacher: Is that your final answer? ||| student: 16 ||| teacher: Is that your final answer? ||| student: 16 ||| ,Great try! How do we calculate perimeter?,ask_question,ask_question,ask_question,ask_question
